"Municipio","Estacion","Fecha","Diametro aerodinamico","Medicion"
"Dosquebradas","Balalaika","2008 Mar 29 12:00:00 AM","PM10","50.98"
"Dosquebradas","Balalaika","2008 Mar 31 12:00:00 AM","PM10","38.92"
"Dosquebradas","Balalaika","2008 Apr 02 12:00:00 AM","PM10","66.46"
"Dosquebradas","Balalaika","2008 Apr 04 12:00:00 AM","PM10","99.96"
"Dosquebradas","Balalaika","2008 Apr 06 12:00:00 AM","PM10","52.02"
"Dosquebradas","Balalaika","2008 Apr 08 12:00:00 AM","PM10","68.2"
"Dosquebradas","Balalaika","2008 Apr 10 12:00:00 AM","PM10","46.95"
"Dosquebradas","Balalaika","2008 Apr 12 12:00:00 AM","PM10","51.23"
"Dosquebradas","Balalaika","2008 Apr 14 12:00:00 AM","PM10","47.48"
"Dosquebradas","Balalaika","2008 Apr 16 12:00:00 AM","PM10","63.16"
"Dosquebradas","Balalaika","2008 Apr 18 12:00:00 AM","PM10","60.75"
"Dosquebradas","Balalaika","2008 Apr 20 12:00:00 AM","PM10","33.1"
"Dosquebradas","Balalaika","2008 Apr 22 12:00:00 AM","PM10","53.1"
"Dosquebradas","Balalaika","2008 Apr 26 12:00:00 AM","PM10","66.74"
"Dosquebradas","Balalaika","2008 Apr 28 12:00:00 AM","PM10","56.04"
"Dosquebradas","Balalaika","2008 Apr 30 12:00:00 AM","PM10","46.02"
"Dosquebradas","Balalaika","2008 May 02 12:00:00 AM","PM10","54.06"
"Dosquebradas","Balalaika","2008 May 04 12:00:00 AM","PM10","32.16"
"Dosquebradas","Balalaika","2008 May 06 12:00:00 AM","PM10","51.56"
"Dosquebradas","Balalaika","2008 May 08 12:00:00 AM","PM10","68.07"
"Dosquebradas","Balalaika","2008 May 10 12:00:00 AM","PM10","62.54"
"Dosquebradas","Balalaika","2008 May 12 12:00:00 AM","PM10","56.06"
"Dosquebradas","Balalaika","2008 May 14 12:00:00 AM","PM10","66.41"
"Dosquebradas","Balalaika","2008 May 16 12:00:00 AM","PM10","52.06"
"Dosquebradas","Balalaika","2008 May 18 12:00:00 AM","PM10","37.71"
"Dosquebradas","Balalaika","2008 May 20 12:00:00 AM","PM10","44.54"
"Dosquebradas","Balalaika","2008 May 22 12:00:00 AM","PM10","40.94"
"Dosquebradas","Balalaika","2008 May 26 12:00:00 AM","PM10","29.52"
"Dosquebradas","Balalaika","2008 May 28 12:00:00 AM","PM10","38.81"
"Dosquebradas","Balalaika","2008 May 30 12:00:00 AM","PM10","65.4"
"Dosquebradas","Balalaika","2008 Jun 01 12:00:00 AM","PM10","64.17"
"Dosquebradas","Balalaika","2008 Jun 03 12:00:00 AM","PM10","50.62"
"Dosquebradas","Balalaika","2008 Jun 05 12:00:00 AM","PM10","62.2"
"Dosquebradas","Balalaika","2008 Jun 07 12:00:00 AM","PM10","40.79"
"Dosquebradas","Balalaika","2008 Jun 09 12:00:00 AM","PM10","67"
"Dosquebradas","Balalaika","2008 Jun 11 12:00:00 AM","PM10","50.53"
"Dosquebradas","Balalaika","2008 Jun 13 12:00:00 AM","PM10","63.6"
"Dosquebradas","Balalaika","2008 Jun 15 12:00:00 AM","PM10","46.55"
"Dosquebradas","Balalaika","2008 Jun 17 12:00:00 AM","PM10","64.65"
"Dosquebradas","Balalaika","2008 Jun 19 12:00:00 AM","PM10","31.97"
"Dosquebradas","Balalaika","2008 Jun 21 12:00:00 AM","PM10","51.69"
"Dosquebradas","Balalaika","2008 Jun 23 12:00:00 AM","PM10","51.22"
"Dosquebradas","Balalaika","2008 Jun 25 12:00:00 AM","PM10","53.66"
"Dosquebradas","Balalaika","2008 Jun 27 12:00:00 AM","PM10","70.77"
"Dosquebradas","Balalaika","2008 Jun 29 12:00:00 AM","PM10","49.48"
"Dosquebradas","Balalaika","2008 Jul 01 12:00:00 AM","PM10","61.85"
"Dosquebradas","Balalaika","2008 Jul 02 12:00:00 AM","PM10","74.37"
"Dosquebradas","Balalaika","2008 Jul 03 12:00:00 AM","PM10","48.94"
"Dosquebradas","Balalaika","2008 Jul 04 12:00:00 AM","PM10","57.67"
"Dosquebradas","Balalaika","2008 Jul 05 12:00:00 AM","PM10","46.33"
"Dosquebradas","Balalaika","2008 Jul 06 12:00:00 AM","PM10","55.07"
"Dosquebradas","Balalaika","2008 Jul 07 12:00:00 AM","PM10","63.57"
"Dosquebradas","Balalaika","2008 Jul 08 12:00:00 AM","PM10","52.68"
"Dosquebradas","Balalaika","2008 Jul 09 12:00:00 AM","PM10","46.31"
"Dosquebradas","Balalaika","2008 Jul 10 12:00:00 AM","PM10","51.8"
"Dosquebradas","Balalaika","2008 Jul 11 12:00:00 AM","PM10","32.59"
"Dosquebradas","Balalaika","2008 Jul 12 12:00:00 AM","PM10","69.47"
"Dosquebradas","Balalaika","2008 Jul 13 12:00:00 AM","PM10","27.54"
"Dosquebradas","Balalaika","2008 Jul 14 12:00:00 AM","PM10","78.52"
"Dosquebradas","Balalaika","2008 Jul 15 12:00:00 AM","PM10","56.64"
"Dosquebradas","Balalaika","2008 Jul 16 12:00:00 AM","PM10","42.36"
"Dosquebradas","Balalaika","2008 Jul 17 12:00:00 AM","PM10","50.83"
"Dosquebradas","Balalaika","2008 Jul 18 12:00:00 AM","PM10","38.66"
"Dosquebradas","Balalaika","2008 Jul 19 12:00:00 AM","PM10","52"
"Dosquebradas","Balalaika","2008 Jul 20 12:00:00 AM","PM10","22.82"
"Dosquebradas","Balalaika","2008 Jul 21 12:00:00 AM","PM10","73.53"
"Dosquebradas","Balalaika","2008 Jul 22 12:00:00 AM","PM10","55.19"
"Dosquebradas","Balalaika","2008 Jul 23 12:00:00 AM","PM10","56.55"
"Dosquebradas","Balalaika","2008 Jul 24 12:00:00 AM","PM10","45.93"
"Dosquebradas","Balalaika","2008 Jul 25 12:00:00 AM","PM10","71.05"
"Dosquebradas","Balalaika","2009 Feb 02 12:00:00 AM","PM10","57.68"
"Dosquebradas","Balalaika","2009 Feb 03 12:00:00 AM","PM10","44.86"
"Dosquebradas","Balalaika","2009 Feb 04 12:00:00 AM","PM10","33.82"
"Dosquebradas","Balalaika","2009 Feb 05 12:00:00 AM","PM10","64.43"
"Dosquebradas","Balalaika","2009 Feb 06 12:00:00 AM","PM10","57.64"
"Dosquebradas","Balalaika","2009 Feb 07 12:00:00 AM","PM10","34.05"
"Dosquebradas","Balalaika","2009 Feb 08 12:00:00 AM","PM10","43.18"
"Dosquebradas","Balalaika","2009 Feb 09 12:00:00 AM","PM10","56.24"
"Dosquebradas","Balalaika","2009 Feb 10 12:00:00 AM","PM10","42.77"
"Dosquebradas","Balalaika","2009 Feb 11 12:00:00 AM","PM10","37.38"
"Dosquebradas","Balalaika","2009 Feb 12 12:00:00 AM","PM10","23.24"
"Dosquebradas","Balalaika","2009 Feb 13 12:00:00 AM","PM10","28.2"
"Dosquebradas","Balalaika","2009 Feb 14 12:00:00 AM","PM10","53.28"
"Dosquebradas","Balalaika","2009 Feb 15 12:00:00 AM","PM10","61.04"
"Dosquebradas","Balalaika","2009 Feb 16 12:00:00 AM","PM10","27.77"
"Dosquebradas","Balalaika","2009 Feb 17 12:00:00 AM","PM10","40.4"
"Dosquebradas","Balalaika","2009 Feb 18 12:00:00 AM","PM10","55.16"
"Dosquebradas","Balalaika","2009 Feb 19 12:00:00 AM","PM10","53.87"
"Dosquebradas","Balalaika","2009 Feb 20 12:00:00 AM","PM10","30.94"
"Dosquebradas","Balalaika","2009 Feb 21 12:00:00 AM","PM10","43.38"
"Dosquebradas","Balalaika","2009 Feb 22 12:00:00 AM","PM10","73.45"
"Dosquebradas","Balalaika","2009 Feb 23 12:00:00 AM","PM10","63.37"
"Dosquebradas","Balalaika","2009 Feb 24 12:00:00 AM","PM10","39.23"
"Dosquebradas","Balalaika","2009 Feb 25 12:00:00 AM","PM10","52.29"
"Dosquebradas","Balalaika","2009 Mar 03 12:00:00 AM","PM10","21.6"
"Dosquebradas","Balalaika","2009 Mar 04 12:00:00 AM","PM10","50.33"
"Dosquebradas","Balalaika","2009 Mar 05 12:00:00 AM","PM10","59.22"
"Dosquebradas","Balalaika","2009 Mar 06 12:00:00 AM","PM10","53.8"
"Dosquebradas","Balalaika","2009 Mar 08 12:00:00 AM","PM10","31.52"
"Dosquebradas","Balalaika","2009 Mar 09 12:00:00 AM","PM10","43.46"
"Dosquebradas","Balalaika","2009 Mar 10 12:00:00 AM","PM10","74.44"
"Dosquebradas","Balalaika","2009 Mar 11 12:00:00 AM","PM10","61.83"
"Dosquebradas","Balalaika","2009 Mar 12 12:00:00 AM","PM10","57.21"
"Dosquebradas","Balalaika","2009 Mar 13 12:00:00 AM","PM10","78.92"
"Dosquebradas","Balalaika","2009 Mar 14 12:00:00 AM","PM10","63.72"
"Dosquebradas","Balalaika","2009 Mar 15 12:00:00 AM","PM10","39.83"
"Dosquebradas","Balalaika","2009 Mar 16 12:00:00 AM","PM10","82.02"
"Dosquebradas","Balalaika","2009 Mar 17 12:00:00 AM","PM10","25.2"
"Dosquebradas","Balalaika","2009 Mar 18 12:00:00 AM","PM10","26.31"
"Dosquebradas","Balalaika","2009 Mar 19 12:00:00 AM","PM10","34.11"
"Dosquebradas","Balalaika","2009 Mar 21 12:00:00 AM","PM10","32.29"
"Dosquebradas","Balalaika","2009 Mar 22 12:00:00 AM","PM10","40.08"
"Dosquebradas","Balalaika","2009 Mar 23 12:00:00 AM","PM10","37.62"
"Dosquebradas","Balalaika","2009 Mar 24 12:00:00 AM","PM10","41.39"
"Dosquebradas","Balalaika","2009 Mar 25 12:00:00 AM","PM10","50.65"
"Dosquebradas","Balalaika","2009 Mar 26 12:00:00 AM","PM10","54.5"
"Dosquebradas","Balalaika","2009 Mar 27 12:00:00 AM","PM10","55.63"
"Dosquebradas","Balalaika","2009 Mar 28 12:00:00 AM","PM10","36.13"
"Dosquebradas","Balalaika","2009 Mar 29 12:00:00 AM","PM10","34.21"
"Dosquebradas","Balalaika","2009 Mar 30 12:00:00 AM","PM10","32.05"
"Dosquebradas","Balalaika","2009 Mar 31 12:00:00 AM","PM10","29.07"
"Dosquebradas","Balalaika","2009 Apr 01 12:00:00 AM","PM10","27.9"
"Dosquebradas","Balalaika","2009 Apr 02 12:00:00 AM","PM10","39.26"
"Dosquebradas","Balalaika","2009 Apr 03 12:00:00 AM","PM10","36.04"
"Dosquebradas","Balalaika","2009 Apr 04 12:00:00 AM","PM10","73.76"
"Dosquebradas","Balalaika","2009 Apr 05 12:00:00 AM","PM10","70.09"
"Dosquebradas","Balalaika","2009 Apr 06 12:00:00 AM","PM10","64.31"
"Dosquebradas","Balalaika","2009 Apr 07 12:00:00 AM","PM10","65.18"
"Dosquebradas","Balalaika","2009 Apr 08 12:00:00 AM","PM10","69.65"
"Dosquebradas","Balalaika","2009 Apr 10 12:00:00 AM","PM10","68.32"
"Dosquebradas","Balalaika","2009 Apr 12 12:00:00 AM","PM10","73.13"
"Dosquebradas","Balalaika","2009 Apr 13 12:00:00 AM","PM10","66.4"
"Dosquebradas","Balalaika","2009 Apr 14 12:00:00 AM","PM10","63.68"
"Dosquebradas","Balalaika","2009 Apr 15 12:00:00 AM","PM10","73.96"
"Dosquebradas","Balalaika","2009 Apr 16 12:00:00 AM","PM10","71"
"Dosquebradas","Balalaika","2009 Apr 17 12:00:00 AM","PM10","64.62"
"Dosquebradas","Balalaika","2009 Apr 18 12:00:00 AM","PM10","64.2"
"Dosquebradas","Balalaika","2009 Apr 19 12:00:00 AM","PM10","72.16"
"Dosquebradas","Balalaika","2009 Apr 20 12:00:00 AM","PM10","62.09"
"Dosquebradas","Balalaika","2009 Apr 21 12:00:00 AM","PM10","77.93"
"Dosquebradas","Balalaika","2009 Apr 22 12:00:00 AM","PM10","72.32"
"Dosquebradas","Balalaika","2009 Apr 23 12:00:00 AM","PM10","59.17"
"Dosquebradas","Balalaika","2009 Apr 24 12:00:00 AM","PM10","42.4"
"Dosquebradas","Balalaika","2009 Apr 25 12:00:00 AM","PM10","67.91"
"Dosquebradas","Balalaika","2009 Apr 26 12:00:00 AM","PM10","64.56"
"Dosquebradas","Balalaika","2009 Apr 28 12:00:00 AM","PM10","41.23"
"Dosquebradas","Balalaika","2009 Apr 29 12:00:00 AM","PM10","46.76"
"Dosquebradas","Balalaika","2009 Apr 30 12:00:00 AM","PM10","42.47"
"Dosquebradas","Balalaika","2009 May 01 12:00:00 AM","PM10","62.23"
"Dosquebradas","Balalaika","2009 May 02 12:00:00 AM","PM10","43.99"
"Dosquebradas","Balalaika","2009 May 03 12:00:00 AM","PM10","33.25"
"Dosquebradas","Balalaika","2009 May 04 12:00:00 AM","PM10","62.97"
"Dosquebradas","Balalaika","2010 Jun 01 12:00:00 AM","PM10","67.76"
"Dosquebradas","Balalaika","2010 Jun 03 12:00:00 AM","PM10","58.85"
"Dosquebradas","Balalaika","2010 Jun 05 12:00:00 AM","PM10","59.28"
"Dosquebradas","Balalaika","2010 Jun 07 12:00:00 AM","PM10","41.51"
"Dosquebradas","Balalaika","2010 Jun 09 12:00:00 AM","PM10","34.17"
"Dosquebradas","Balalaika","2010 Jun 11 12:00:00 AM","PM10","41.11"
"Dosquebradas","Balalaika","2010 Jun 13 12:00:00 AM","PM10","37.5"
"Dosquebradas","Balalaika","2010 Jun 15 12:00:00 AM","PM10","39.86"
"Dosquebradas","Balalaika","2010 Jun 17 12:00:00 AM","PM10","30.84"
"Dosquebradas","Balalaika","2010 Jun 19 12:00:00 AM","PM10","37.88"
"Dosquebradas","Balalaika","2010 Jun 21 12:00:00 AM","PM10","39.58"
"Dosquebradas","Balalaika","2010 Jun 23 12:00:00 AM","PM10","44.39"
"Dosquebradas","Balalaika","2010 Jun 25 12:00:00 AM","PM10","47.16"
"Dosquebradas","Balalaika","2010 Jun 27 12:00:00 AM","PM10","57.73"
"Dosquebradas","Balalaika","2010 Jun 28 12:00:00 AM","PM10","45.91"
"Dosquebradas","Balalaika","2010 Jun 29 12:00:00 AM","PM10","44.55"
"Dosquebradas","Balalaika","2010 Jun 30 12:00:00 AM","PM10","40.73"
"Dosquebradas","Balalaika","2010 Jul 01 12:00:00 AM","PM10","17.2"
"Dosquebradas","Balalaika","2010 Jul 02 12:00:00 AM","PM10","30.14"
"Dosquebradas","Balalaika","2010 Jul 03 12:00:00 AM","PM10","15.48"
"Dosquebradas","Balalaika","2010 Jul 04 12:00:00 AM","PM10","68.28"
"Dosquebradas","Balalaika","2010 Jul 05 12:00:00 AM","PM10","23.05"
"Dosquebradas","Balalaika","2010 Jul 06 12:00:00 AM","PM10","31.54"
"Dosquebradas","Balalaika","2010 Jul 07 12:00:00 AM","PM10","22.57"
"Dosquebradas","Balalaika","2010 Jul 08 12:00:00 AM","PM10","52.75"
"Dosquebradas","Balalaika","2010 Jul 09 12:00:00 AM","PM10","29.31"
"Dosquebradas","Balalaika","2010 Jul 10 12:00:00 AM","PM10","12.6"
"Dosquebradas","Balalaika","2010 Jul 11 12:00:00 AM","PM10","48.04"
"Dosquebradas","Balalaika","2010 Jul 12 12:00:00 AM","PM10","19.21"
"Dosquebradas","Balalaika","2010 Jul 13 12:00:00 AM","PM10","21.56"
"Dosquebradas","Balalaika","2010 Jul 14 12:00:00 AM","PM10","85.75"
"Dosquebradas","Balalaika","2010 Jul 15 12:00:00 AM","PM10","13.39"
"Dosquebradas","Balalaika","2010 Jul 16 12:00:00 AM","PM10","29.37"
"Dosquebradas","Balalaika","2010 Jul 17 12:00:00 AM","PM10","53.48"
"Dosquebradas","Balalaika","2010 Jul 18 12:00:00 AM","PM10","66.01"
"Dosquebradas","Balalaika","2010 Jul 19 12:00:00 AM","PM10","42.93"
"Dosquebradas","Balalaika","2010 Jul 20 12:00:00 AM","PM10","58.38"
"Dosquebradas","Balalaika","2010 Jul 21 12:00:00 AM","PM10","49.54"
"Dosquebradas","Balalaika","2010 Jul 22 12:00:00 AM","PM10","52.23"
"Dosquebradas","Balalaika","2010 Jul 23 12:00:00 AM","PM10","65.53"
"Dosquebradas","Balalaika","2010 Jul 24 12:00:00 AM","PM10","36.45"
"Dosquebradas","Balalaika","2010 Jul 25 12:00:00 AM","PM10","58.33"
"Dosquebradas","Balalaika","2010 Jul 26 12:00:00 AM","PM10","29.33"
"Dosquebradas","Balalaika","2010 Jul 27 12:00:00 AM","PM10","50.84"
"Dosquebradas","Balalaika","2010 Jul 28 12:00:00 AM","PM10","58.6"
"Dosquebradas","Balalaika","2010 Jul 29 12:00:00 AM","PM10","93.49"
"Dosquebradas","Balalaika","2010 Jul 30 12:00:00 AM","PM10","14.9"
"Dosquebradas","Balalaika","2010 Jul 31 12:00:00 AM","PM10","29.33"
"Dosquebradas","Balalaika","2010 Aug 01 12:00:00 AM","PM10","73.33"
"Dosquebradas","Balalaika","2010 Aug 02 12:00:00 AM","PM10","65.76"
"Dosquebradas","Balalaika","2010 Aug 03 12:00:00 AM","PM10","43.34"
"Dosquebradas","Balalaika","2010 Aug 04 12:00:00 AM","PM10","50.74"
"Dosquebradas","Balalaika","2010 Aug 05 12:00:00 AM","PM10","36.55"
"Dosquebradas","Balalaika","2010 Aug 06 12:00:00 AM","PM10","98.48"
"Dosquebradas","Balalaika","2010 Aug 07 12:00:00 AM","PM10","57.75"
"Dosquebradas","Balalaika","2010 Aug 08 12:00:00 AM","PM10","65.22"
"Dosquebradas","Balalaika","2010 Aug 09 12:00:00 AM","PM10","50.52"
"Dosquebradas","Balalaika","2010 Aug 10 12:00:00 AM","PM10","36.35"
"Dosquebradas","Balalaika","2010 Aug 11 12:00:00 AM","PM10","45.76"
"Dosquebradas","Balalaika","2010 Aug 12 12:00:00 AM","PM10","49.34"
"Dosquebradas","Balalaika","2010 Aug 13 12:00:00 AM","PM10","59.46"
"Dosquebradas","Balalaika","2010 Aug 14 12:00:00 AM","PM10","73.22"
"Dosquebradas","Balalaika","2010 Aug 15 12:00:00 AM","PM10","67.82"
"Dosquebradas","Balalaika","2010 Aug 16 12:00:00 AM","PM10","43.35"
"Dosquebradas","Balalaika","2010 Aug 17 12:00:00 AM","PM10","79.47"
"Dosquebradas","Balalaika","2010 Aug 18 12:00:00 AM","PM10","21.87"
"Dosquebradas","Balalaika","2010 Aug 19 12:00:00 AM","PM10","43.42"
"Dosquebradas","Balalaika","2010 Aug 20 12:00:00 AM","PM10","29.17"
"Dosquebradas","Balalaika","2010 Aug 21 12:00:00 AM","PM10","32.59"
"Dosquebradas","Balalaika","2010 Aug 22 12:00:00 AM","PM10","95.64"
"Dosquebradas","Balalaika","2010 Aug 23 12:00:00 AM","PM10","50.72"
"Dosquebradas","Balalaika","2010 Aug 24 12:00:00 AM","PM10","24.74"
"Dosquebradas","Balalaika","2010 Aug 25 12:00:00 AM","PM10","46.46"
"Dosquebradas","Balalaika","2010 Aug 26 12:00:00 AM","PM10","24.87"
"Dosquebradas","Balalaika","2010 Aug 27 12:00:00 AM","PM10","47.15"
"Dosquebradas","Balalaika","2011 Jan 03 12:00:00 AM","PM10","43.86"
"Dosquebradas","Balalaika","2011 Jan 09 12:00:00 AM","PM10","37.96"
"Dosquebradas","Balalaika","2011 Jan 15 12:00:00 AM","PM10","31.23"
"Dosquebradas","Balalaika","2011 Jan 21 12:00:00 AM","PM10","36.45"
"Dosquebradas","Balalaika","2011 Jan 27 12:00:00 AM","PM10","34.87"
"Dosquebradas","Balalaika","2011 Feb 02 12:00:00 AM","PM10","40.05"
"Dosquebradas","Balalaika","2011 Feb 08 12:00:00 AM","PM10","39.64"
"Dosquebradas","Balalaika","2011 Feb 14 12:00:00 AM","PM10","38.78"
"Dosquebradas","Balalaika","2011 Feb 20 12:00:00 AM","PM10","38.84"
"Dosquebradas","Balalaika","2011 Feb 26 12:00:00 AM","PM10","41.13"
"Dosquebradas","Balalaika","2011 Mar 04 12:00:00 AM","PM10","40.25"
"Dosquebradas","Balalaika","2011 Mar 10 12:00:00 AM","PM10","38.94"
"Dosquebradas","Balalaika","2011 Mar 16 12:00:00 AM","PM10","38.59"
"Dosquebradas","Balalaika","2011 Mar 22 12:00:00 AM","PM10","39.43"
"Dosquebradas","Balalaika","2011 Mar 28 12:00:00 AM","PM10","38.57"
"Dosquebradas","Balalaika","2011 Apr 03 12:00:00 AM","PM10","39.63"
"Dosquebradas","Balalaika","2011 Apr 09 12:00:00 AM","PM10","35.92"
"Dosquebradas","Balalaika","2011 Apr 15 12:00:00 AM","PM10","35.14"
"Dosquebradas","Balalaika","2011 Apr 21 12:00:00 AM","PM10","33.87"
"Dosquebradas","Balalaika","2011 Apr 27 12:00:00 AM","PM10","36.15"
"Dosquebradas","Balalaika","2011 May 03 12:00:00 AM","PM10","36.55"
"Dosquebradas","Balalaika","2011 May 09 12:00:00 AM","PM10","37.14"
"Dosquebradas","Balalaika","2011 May 15 12:00:00 AM","PM10","37.81"
"Dosquebradas","Balalaika","2011 May 21 12:00:00 AM","PM10","36.86"
"Dosquebradas","Balalaika","2011 May 27 12:00:00 AM","PM10","38.39"
"Dosquebradas","Balalaika","2011 Jun 02 12:00:00 AM","PM10","37.35"
"Dosquebradas","Balalaika","2011 Jun 08 12:00:00 AM","PM10","37.24"
"Dosquebradas","Balalaika","2011 Jun 14 12:00:00 AM","PM10","36.95"
"Dosquebradas","Balalaika","2011 Jun 20 12:00:00 AM","PM10","37.89"
"Dosquebradas","Balalaika","2011 Jun 26 12:00:00 AM","PM10","37.25"
"Dosquebradas","Balalaika","2011 Jul 02 12:00:00 AM","PM10","37.34"
"Dosquebradas","Balalaika","2011 Jul 08 12:00:00 AM","PM10","39.26"
"Dosquebradas","Balalaika","2011 Jul 14 12:00:00 AM","PM10","39.75"
"Dosquebradas","Balalaika","2011 Jul 20 12:00:00 AM","PM10","39.47"
"Dosquebradas","Balalaika","2011 Jul 26 12:00:00 AM","PM10","40.46"
"Dosquebradas","Balalaika","2011 Aug 01 12:00:00 AM","PM10","41.14"
"Dosquebradas","Balalaika","2011 Aug 07 12:00:00 AM","PM10","40.99"
"Dosquebradas","Balalaika","2011 Aug 13 12:00:00 AM","PM10","41.53"
"Dosquebradas","Balalaika","2011 Aug 19 12:00:00 AM","PM10","41.73"
"Dosquebradas","Balalaika","2011 Aug 25 12:00:00 AM","PM10","41.92"
"Dosquebradas","Balalaika","2011 Aug 31 12:00:00 AM","PM10","42.28"
"Dosquebradas","Balalaika","2011 Sep 06 12:00:00 AM","PM10","42"
"Dosquebradas","Balalaika","2011 Sep 12 12:00:00 AM","PM10","42.18"
"Dosquebradas","Balalaika","2011 Sep 18 12:00:00 AM","PM10","42.26"
"Dosquebradas","Balalaika","2011 Sep 24 12:00:00 AM","PM10","43.01"
"Dosquebradas","Balalaika","2011 Sep 30 12:00:00 AM","PM10","42.81"
"Dosquebradas","Balalaika","2011 Oct 06 12:00:00 AM","PM10","40.48"
"Dosquebradas","Balalaika","2011 Oct 12 12:00:00 AM","PM10","51.71"
"Dosquebradas","Balalaika","2011 Oct 18 12:00:00 AM","PM10","14.06"
"Dosquebradas","Balalaika","2011 Oct 24 12:00:00 AM","PM10","44.5"
"Dosquebradas","Balalaika","2011 Oct 30 12:00:00 AM","PM10","41.06"
"Dosquebradas","Balalaika","2011 Nov 05 12:00:00 AM","PM10","42.49"
"Dosquebradas","Balalaika","2011 Nov 11 12:00:00 AM","PM10","15.68"
"Dosquebradas","Balalaika","2011 Nov 17 12:00:00 AM","PM10","49.22"
"Dosquebradas","Balalaika","2011 Nov 23 12:00:00 AM","PM10","63.31"
"Dosquebradas","Balalaika","2011 Nov 29 12:00:00 AM","PM10","47.66"
"Dosquebradas","Balalaika","2011 Dec 05 12:00:00 AM","PM10","47.29"
"Dosquebradas","Balalaika","2011 Dec 11 12:00:00 AM","PM10","62.45"
"Dosquebradas","Balalaika","2011 Dec 17 12:00:00 AM","PM10","57.37"
"Dosquebradas","Balalaika","2011 Dec 23 12:00:00 AM","PM10","18.86"
"Dosquebradas","Balalaika","2012 Feb 21 12:00:00 AM","PM10","48"
"Dosquebradas","Balalaika","2012 Feb 26 12:00:00 AM","PM10","35"
"Dosquebradas","Balalaika","2012 Mar 03 12:00:00 AM","PM10","49"
"Dosquebradas","Balalaika","2012 Mar 08 12:00:00 AM","PM10","52"
"Dosquebradas","Balalaika","2012 Mar 13 12:00:00 AM","PM10","36"
"Dosquebradas","Balalaika","2012 Mar 18 12:00:00 AM","PM10","40"
"Dosquebradas","Balalaika","2012 Mar 23 12:00:00 AM","PM10","59"
"Dosquebradas","Balalaika","2012 Mar 28 12:00:00 AM","PM10","46"
"Dosquebradas","Balalaika","2012 Apr 02 12:00:00 AM","PM10","42"
"Dosquebradas","Balalaika","2012 Apr 07 12:00:00 AM","PM10","33"
"Dosquebradas","Balalaika","2012 Apr 12 12:00:00 AM","PM10","41"
"Dosquebradas","Balalaika","2012 Apr 17 12:00:00 AM","PM10","37"
"Dosquebradas","Balalaika","2012 Apr 22 12:00:00 AM","PM10","29"
"Dosquebradas","Balalaika","2012 Apr 27 12:00:00 AM","PM10","42"
"Dosquebradas","Balalaika","2012 May 01 12:00:00 AM","PM10","36"
"Dosquebradas","Balalaika","2012 May 07 12:00:00 AM","PM10","35"
"Dosquebradas","Balalaika","2012 May 13 12:00:00 AM","PM10","46"
"Dosquebradas","Balalaika","2012 May 19 12:00:00 AM","PM10","66"
"Dosquebradas","Balalaika","2012 May 25 12:00:00 AM","PM10","68"
"Dosquebradas","Balalaika","2012 May 30 12:00:00 AM","PM10","52"
"Dosquebradas","Balalaika","2012 May 31 12:00:00 AM","PM10","45"
"Dosquebradas","Balalaika","2012 Jun 01 12:00:00 AM","PM10","47"
"Dosquebradas","Balalaika","2012 Jun 02 12:00:00 AM","PM10","31.21"
"Dosquebradas","Balalaika","2012 Jun 03 12:00:00 AM","PM10","34"
"Dosquebradas","Balalaika","2012 Jun 04 12:00:00 AM","PM10","39"
"Dosquebradas","Balalaika","2012 Jun 05 12:00:00 AM","PM10","32"
"Dosquebradas","Balalaika","2012 Jun 06 12:00:00 AM","PM10","36"
"Dosquebradas","Balalaika","2012 Jun 07 12:00:00 AM","PM10","33"
"Dosquebradas","Balalaika","2012 Jun 08 12:00:00 AM","PM10","45"
"Dosquebradas","Balalaika","2012 Jun 09 12:00:00 AM","PM10","48"
"Dosquebradas","Balalaika","2012 Jun 10 12:00:00 AM","PM10","49"
"Dosquebradas","Balalaika","2012 Jun 11 12:00:00 AM","PM10","47.03"
"Dosquebradas","Balalaika","2012 Jun 12 12:00:00 AM","PM10","35.43"
"Dosquebradas","Balalaika","2012 Jun 13 12:00:00 AM","PM10","85.35"
"Dosquebradas","Balalaika","2012 Jun 14 12:00:00 AM","PM10","74.56"
"Dosquebradas","Balalaika","2012 Jun 15 12:00:00 AM","PM10","21.31"
"Dosquebradas","Balalaika","2012 Jun 21 12:00:00 AM","PM10","55.69"
"Dosquebradas","Balalaika","2012 Jun 27 12:00:00 AM","PM10","57.98"
"Dosquebradas","Balalaika","2012 Jul 03 12:00:00 AM","PM10","53.45"
"Dosquebradas","Balalaika","2012 Jul 04 12:00:00 AM","PM10","56.28"
"Dosquebradas","Balalaika","2012 Jul 05 12:00:00 AM","PM10","74.62"
"Dosquebradas","Balalaika","2012 Jul 08 12:00:00 AM","PM10","84.95"
"Dosquebradas","Balalaika","2012 Jul 09 12:00:00 AM","PM10","36.53"
"Dosquebradas","Balalaika","2012 Jul 15 12:00:00 AM","PM10","34.77"
"Dosquebradas","Balalaika","2012 Jul 21 12:00:00 AM","PM10","61.91"
"Dosquebradas","Balalaika","2012 Jul 27 12:00:00 AM","PM10","32.66"
"Dosquebradas","Balalaika","2012 Aug 02 12:00:00 AM","PM10","51.6"
"Dosquebradas","Balalaika","2012 Aug 04 12:00:00 AM","PM10","71.53"
